id,created_at,retweet_count,text
708345011037798400,2016-03-11 17:33:05,2186,"b'Immigrants can now apply online to renew their green cards faster, and prep for the citizenship civics test online.'"
708344230729555970,2016-03-11 17:29:59,1509,"b""We've cut the time it takes students to apply for financial aid by two-thirds thanks to a simplified FAFSA form: https://t.co/WDD1UrSXIR"""
708343852470435840,2016-03-11 17:28:29,2526,"b""At #SXSW, I'll make the case that tech and innovation can make government work better for everyone. Here's how it's working better already:"""
707323697493704704,2016-03-08 21:54:45,20102,"b'Happy #InternationalWomensDay! When women are free to pursue their dreams, nations are more safe, more secure, and more prosperous.'"
705090664086773764,2016-03-02 18:01:28,11741,"b""Welcome back to Earth, @StationCDRKelly! Your year in space is vital to the future of American space travel. Hope gravity isn't a drag!"""
704827179167846400,2016-03-02 00:34:29,2307,b'Play ball! https://t.co/S4DhVYa4Ef'
703359876483977217,2016-02-26 23:23:57,5325,"b""Isiah, I'm so proud of you. Your kindness and willingness to help others is why I'm so hopeful for our future. https://t.co/RakSNxe7rk"""
701871557002407936,2016-02-22 20:49:53,2599,"b""We've made big strides in the fight against Malaria - saving millions of lives. That's American leadership at work. https://t.co/jVdeE4Qktw"""
700320856858189824,2016-02-18 14:07:58,2097,"b""Here's how we're looking at the road ahead: https://t.co/a0KcsmpF39"""
700320240022921216,2016-02-18 14:05:31,6866,"b""Next month, I'll travel to Cuba to advance our progress and efforts that can improve the lives of the Cuban people."""
700319754054074368,2016-02-18 14:03:35,2467,b'We still have differences with the Cuban government that I will raise directly. America will always stand for human rights around the world.'
700319236451741697,2016-02-18 14:01:31,2296,b'Our flag flies over our Embassy in Havana once again. More Americans are traveling to Cuba than at any time in the last 50 years.'
700318872147066880,2016-02-18 14:00:05,3185,"b""14 months ago, I announced that we would begin normalizing relations with Cuba - and we've already made significant progress."""
698574908247425024,2016-02-13 18:30:11,7229,"b""Got a view yesterday of the lands we protected in CA. We owe it to our kids to preserve America's natural beauty. https://t.co/8OR9MrupyG"""
697928913457188864,2016-02-11 23:43:14,9195,b'Einstein was right! Congrats to @NSF and @LIGO on detecting gravitational waves - a huge breakthrough in how we understand the universe.'
697824490344968192,2016-02-11 16:48:18,1579,"b'Way to ace your AP Calc test, Landon! You should come drop some knowledge at the White House Science Fair: https://t.co/hFaAgxVdEE'"
697185842209689601,2016-02-09 22:30:32,6211,"b'Just got off the phone with Coach Kubiak. Congrats to Peyton, Von Miller, and that monster @Broncos defense - see you at the White House!'"
695381352988848128,2016-02-04 23:00:08,3962,b'Just got great news - nearly 13 million Americans signed up this round for private health insurance thanks to the Affordable Care Act.'
693841529169952768,2016-01-31 17:01:26,2099,b'Cedrick; way to go on your perfect score! How about you come by the next White House Science Fair? https://t.co/r8TGIJICh7'
693818704019193860,2016-01-31 15:30:44,3357,"b""If you or someone you care about needs affordable health coverage, head over to https://t.co/A3qPizu4p2. Today's the last day to sign up!"""
693116531064967168,2016-01-29 17:00:33,4480,"b""We just took an important step on equal pay. Let's keep at it until every woman &amp; girl gets a fair shot at success: https://t.co/OJAsaK6ImG"""
691735740649050112,2016-01-25 21:33:47,16657,"b""The science couldn't be clearer - we owe it to our kids to do everything we can to combat climate change. https://t.co/497Wkkve58"""
