id,created_at,text
750993683424563200,2016-07-07 10:03:41,b'Thank you @Patel4Witham for your support \xe2\x80\x93 we need to work together to build a Britain that works for everyone -TM https://t.co/Z2D3PRyZHv'
750993348140363777,2016-07-07 10:02:21,"b""We need a proven leader to get the best deal for Britain as we leave the EU. That's why @JamesCleverly backs Theresa https://t.co/kUoqAX8oUO"""
750992763114643456,2016-07-07 10:00:02,"b""@Nus_Ghani: 'Theresa May is hard as nails - just what Britain needs in its next Prime Minister.' https://t.co/jH3y1pnHAd"""
750992567232114688,2016-07-07 09:59:15,"b'RT @BrandonLewis: I\xe2\x80\x99ll be Voting for @TheresaMay2016 again today, the best person to unite our Party &amp; deliver as PM for Britain. https://t\xe2\x80\xa6'"
750992480720478208,2016-07-07 09:58:54,b'RT @julianknight15: In a couple of hours I will be pleased to cast my vote for @TheresaMay2016 - for me this is a job interview and she is\xe2\x80\xa6'
750802760577216513,2016-07-06 21:25:02,"b'Thanks, Max! You can sign up too at https://t.co/JTX9BojJuZ #TM4PM  https://t.co/YTj6jXemQc'"
750741641502294016,2016-07-06 17:22:10,"b""RT @JGForsyth: Theresa May wins cheers as she tells the '22 that Jean Claude Juncker is about to discover that she is a 'bloody difficult w\xe2\x80\xa6"""
750717634023346176,2016-07-06 15:46:46,b'RT @crispinbluntmp: My statement supporting @TheresaMay2016 #TM4PM  https://t.co/r1UoRT3HdZ'
750597387668885508,2016-07-06 07:48:57,"b""The UK needs proven leadership during challenging times - that's why Housing Minister @BrandonLewis backs Theresa. https://t.co/GY00asfSPr"""
750434550703132672,2016-07-05 21:01:53,"b""RT @scrabbmp: Following tonight's vote I will not be putting my name forward for the next round of #toryleadership - and will be backing @T\xe2\x80\xa6"""
750434428678266880,2016-07-05 21:01:24,b'RT @sajidjavid: I will be backing @TheresaMay2016 for the Conservative Party leadership. One Nation safe in her hands #ConservativeLeadersh\xe2\x80\xa6'
750368453740101632,2016-07-05 16:39:15,"b'Leave campaigner and former Welsh Secretary @DavidJonesMP is backing Theresa as ""outstandingly qualified"" to be PM. https://t.co/nahzdmJSnC'"
750334364400181248,2016-07-05 14:23:47,"b""We need leadership that can unite our Party &amp; country. That's why Business Minister @Anna_Soubry is backing Theresa. https://t.co/e52rCrYKsP"""
750315481073082369,2016-07-05 13:08:45,"b""RT @DrPhillipLeeMP: A serious politician for serious times and ready to be PM from day one. Why I'm backing @TheresaMay2016: https://t.co/K\xe2\x80\xa6"""
750315247207059456,2016-07-05 13:07:49,b'RT @SteveBarclayMP: I will be supporting @TheresaMay2016 as party leader and next Prime Minister #TM4PM'
750289731838218240,2016-07-05 11:26:26,"b""RT @grahamstuart: Strong, determined and straight talking @TheresaMay2016 is the outstanding candidate to be Prime Minister. I'll be voting\xe2\x80\xa6"""
750289610681491458,2016-07-05 11:25:57,b'RT @julianknight15: I will be casting my vote in leadership election shortly and it will be for @TheresaMay2016 experience counts at a time\xe2\x80\xa6'
750289504595021825,2016-07-05 11:25:32,"b'RT @DavidGauke: I have just voted for the candidate that provides the experience, steeliness &amp; calm common sense the country needs - @There\xe2\x80\xa6'"
750242116278882304,2016-07-05 08:17:14,b'RT @GregHands: I am backing @TheresaMay2016 for Prime Minister. Strong &amp; reliable leadership for challenging years ahead. Also to win the 2\xe2\x80\xa6'
750232353759526912,2016-07-05 07:38:26,b'The world has become a more dangerous place. Theresa will make a strong defence an important priority: read how here https://t.co/Q5pDutSKBC'
750228746171482112,2016-07-05 07:24:06,"b""RT @MattHancockMP: In turbulent times we need strong, steadfast leadership - here's my piece on why I'm backing Theresa May #TM4PM https://\xe2\x80\xa6"""
750228176270417920,2016-07-05 07:21:50,b'RT @nickhurdmp: We are choosing a Prime Minister in serious times . I will support @TheresaMay2016'
750228092245999616,2016-07-05 07:21:30,b'RT @SamGyimah: A grown up politician for a serious time #TM4PM  https://t.co/fYj89VwDyF'
750227974880911360,2016-07-05 07:21:02,"b""RT @SpecCoffeeHouse: Why I'm backing Theresa May as Tory leader, by @RobWilson_RDG: https://t.co/84kivMKFmF https://t.co/NoGLR1GIak"""
750221519977054208,2016-07-05 06:55:23,"b""RT @JoJohnsonMP: It's Theresa May. No question. #TM4PM @TheresaMay2016"""
750081034495066112,2016-07-04 21:37:09,b'MPs should vote on our nuclear deterrent before the summer recess \xe2\x80\x93 and we should get on with getting it built -TM https://t.co/MYlqhwDS6u'
750016604335931392,2016-07-04 17:21:07,"b'RT @JaneEllison: We need a Prime Minister who is respected, resilient and ready on day one. That\xe2\x80\x99s why I\xe2\x80\x99m backing @TheresaMay2016 https://\xe2\x80\xa6'"
750012321444032512,2016-07-04 17:04:06,"b'Policing Minister Mike Penning is backing Theresa to be the ""steadfast and tough"" Prime Minister our country needs. https://t.co/Bu5DKahXC6'"
750010214015873024,2016-07-04 16:55:44,"b'RT @halfon4harlowMP: Character, experience, the ability to deal with challenging situations and  relate to people from all backgrounds, why\xe2\x80\xa6'"
749975861345054721,2016-07-04 14:39:13,"b"".@JustineGreening backs Theresa's strong, proven leadership to negotiate the best possible terms as we leave the EU. https://t.co/MmsDRnH1ok"""
